5.000000e-01 5.000000e-01 5.000000e-01 1.016030e+00 9.541169e-02 9.541169e-02
1.500000e+00 5.000000e-01 5.000000e-01 7.403999e-01 2.643383e-02 2.643383e-02
2.500000e+00 5.000000e-01 5.000000e-01 4.280119e-01 1.338278e-02 1.338278e-02
3.500000e+00 5.000000e-01 5.000000e-01 2.588876e-01 8.893130e-03 8.893130e-03
4.500000e+00 5.000000e-01 5.000000e-01 1.871559e-01 6.763077e-03 6.763077e-03
5.500000e+00 5.000000e-01 5.000000e-01 1.535032e-01 5.221105e-03 5.221105e-03
6.500000e+00 5.000000e-01 5.000000e-01 1.150754e-01 4.079658e-03 4.079658e-03
7.500000e+00 5.000000e-01 5.000000e-01 1.055377e-01 3.568164e-03 3.568164e-03
8.500000e+00 5.000000e-01 5.000000e-01 8.926086e-02 3.112548e-03 3.112548e-03
9.500000e+00 5.000000e-01 5.000000e-01 6.539532e-02 2.834751e-03 2.834751e-03
1.050000e+01 5.000000e-01 5.000000e-01 6.460165e-02 2.615336e-03 2.615336e-03
1.150000e+01 5.000000e-01 5.000000e-01 5.545895e-02 2.391761e-03 2.391761e-03
1.250000e+01 5.000000e-01 5.000000e-01 5.581483e-02 2.251432e-03 2.251432e-03
1.350000e+01 5.000000e-01 5.000000e-01 4.494782e-02 2.115603e-03 2.115603e-03
1.450000e+01 5.000000e-01 5.000000e-01 4.270132e-02 1.993824e-03 1.993824e-03
1.550000e+01 5.000000e-01 5.000000e-01 3.739837e-02 1.902345e-03 1.902345e-03
1.650000e+01 5.000000e-01 5.000000e-01 3.554751e-02 1.784214e-03 1.784214e-03
1.750000e+01 5.000000e-01 5.000000e-01 3.194740e-02 1.674134e-03 1.674134e-03
1.850000e+01 5.000000e-01 5.000000e-01 2.970775e-02 1.594474e-03 1.594474e-03
1.950000e+01 5.000000e-01 5.000000e-01 2.938438e-02 1.615676e-03 1.615676e-03
2.050000e+01 5.000000e-01 5.000000e-01 2.795292e-02 1.554052e-03 1.554052e-03
2.150000e+01 5.000000e-01 5.000000e-01 2.625215e-02 1.489749e-03 1.489749e-03
2.250000e+01 5.000000e-01 5.000000e-01 2.146524e-02 1.432175e-03 1.432175e-03
2.350000e+01 5.000000e-01 5.000000e-01 2.454115e-02 1.375062e-03 1.375062e-03
2.450000e+01 5.000000e-01 5.000000e-01 1.848921e-02 1.334076e-03 1.334076e-03
2.550000e+01 5.000000e-01 5.000000e-01 1.996852e-02 1.310277e-03 1.310277e-03
2.650000e+01 5.000000e-01 5.000000e-01 1.690486e-02 1.285651e-03 1.285651e-03
2.750000e+01 5.000000e-01 5.000000e-01 2.134307e-02 1.228905e-03 1.228905e-03
2.850000e+01 5.000000e-01 5.000000e-01 1.599706e-02 1.234965e-03 1.234965e-03
2.950000e+01 5.000000e-01 5.000000e-01 1.646078e-02 1.202672e-03 1.202672e-03
3.050000e+01 5.000000e-01 5.000000e-01 1.351016e-02 1.184828e-03 1.184828e-03
3.150000e+01 5.000000e-01 5.000000e-01 1.791593e-02 1.156917e-03 1.156917e-03
3.250000e+01 5.000000e-01 5.000000e-01 1.232462e-02 1.125181e-03 1.125181e-03
3.350000e+01 5.000000e-01 5.000000e-01 1.441677e-02 1.145301e-03 1.145301e-03
3.450000e+01 5.000000e-01 5.000000e-01 1.570128e-02 1.077568e-03 1.077568e-03
3.550000e+01 5.000000e-01 5.000000e-01 1.081750e-02 1.071610e-03 1.071610e-03
3.650000e+01 5.000000e-01 5.000000e-01 1.381240e-02 1.042133e-03 1.042133e-03
3.750000e+01 5.000000e-01 5.000000e-01 1.068334e-02 1.066900e-03 1.066900e-03
3.850000e+01 5.000000e-01 5.000000e-01 1.171798e-02 1.060588e-03 1.060588e-03
3.950000e+01 5.000000e-01 5.000000e-01 9.675904e-03 1.031891e-03 1.031891e-03
4.050000e+01 5.000000e-01 5.000000e-01 1.278457e-02 9.820383e-04 9.820383e-04
4.150000e+01 5.000000e-01 5.000000e-01 8.691129e-03 9.731488e-04 9.731488e-04
4.250000e+01 5.000000e-01 5.000000e-01 1.169743e-02 9.906059e-04 9.906059e-04
4.350000e+01 5.000000e-01 5.000000e-01 1.025401e-02 9.552479e-04 9.552479e-04
4.450000e+01 5.000000e-01 5.000000e-01 9.423603e-03 9.927336e-04 9.927336e-04
4.550000e+01 5.000000e-01 5.000000e-01 8.860674e-03 9.478284e-04 9.478284e-04
4.650000e+01 5.000000e-01 5.000000e-01 9.367957e-03 9.242706e-04 9.242706e-04
4.750000e+01 5.000000e-01 5.000000e-01 7.605473e-03 9.303642e-04 9.303642e-04
4.850000e+01 5.000000e-01 5.000000e-01 8.552695e-03 9.449307e-04 9.449307e-04
4.950000e+01 5.000000e-01 5.000000e-01 8.481931e-03 9.245281e-04 9.245281e-04
5.050000e+01 5.000000e-01 5.000000e-01 1.043642e-02 9.135045e-04 9.135045e-04
5.150000e+01 5.000000e-01 5.000000e-01 7.230168e-03 9.100721e-04 9.100721e-04
5.250000e+01 5.000000e-01 5.000000e-01 9.663295e-03 9.315824e-04 9.315824e-04
5.350000e+01 5.000000e-01 5.000000e-01 7.286990e-03 9.135276e-04 9.135276e-04
5.450000e+01 5.000000e-01 5.000000e-01 7.131578e-03 9.254951e-04 9.254951e-04
