5.000000e-01 5.000000e-01 5.000000e-01 3.272818e+00 8.882370e-03 8.882370e-03
1.500000e+00 5.000000e-01 5.000000e-01 1.025412e+00 2.213697e-03 2.213697e-03
2.500000e+00 5.000000e-01 5.000000e-01 5.449208e-01 1.010119e-03 1.010119e-03
3.500000e+00 5.000000e-01 5.000000e-01 3.679627e-01 6.214421e-04 6.214421e-04
4.500000e+00 5.000000e-01 5.000000e-01 2.747216e-01 4.360525e-04 4.360525e-04
5.500000e+00 5.000000e-01 5.000000e-01 2.170247e-01 3.367468e-04 3.367468e-04
6.500000e+00 5.000000e-01 5.000000e-01 1.783717e-01 2.816007e-04 2.816007e-04
7.500000e+00 5.000000e-01 5.000000e-01 1.518918e-01 2.465128e-04 2.465128e-04
8.500000e+00 5.000000e-01 5.000000e-01 1.308702e-01 2.205786e-04 2.205786e-04
9.500000e+00 5.000000e-01 5.000000e-01 1.149670e-01 1.995182e-04 1.995182e-04
1.050000e+01 5.000000e-01 5.000000e-01 1.020836e-01 1.810501e-04 1.810501e-04
1.150000e+01 5.000000e-01 5.000000e-01 9.212028e-02 1.646096e-04 1.646096e-04
1.250000e+01 5.000000e-01 5.000000e-01 8.385832e-02 1.530553e-04 1.530553e-04
1.350000e+01 5.000000e-01 5.000000e-01 7.624724e-02 1.443317e-04 1.443317e-04
1.450000e+01 5.000000e-01 5.000000e-01 7.033866e-02 1.352204e-04 1.352204e-04
1.550000e+01 5.000000e-01 5.000000e-01 6.518746e-02 1.287630e-04 1.287630e-04
1.650000e+01 5.000000e-01 5.000000e-01 6.061989e-02 1.219918e-04 1.219918e-04
1.750000e+01 5.000000e-01 5.000000e-01 5.664768e-02 1.172042e-04 1.172042e-04
1.850000e+01 5.000000e-01 5.000000e-01 5.305121e-02 1.145904e-04 1.145904e-04
1.950000e+01 5.000000e-01 5.000000e-01 4.990458e-02 1.084756e-04 1.084756e-04
2.050000e+01 5.000000e-01 5.000000e-01 4.709817e-02 1.045169e-04 1.045169e-04
2.150000e+01 5.000000e-01 5.000000e-01 4.479796e-02 1.003191e-04 1.003191e-04
2.250000e+01 5.000000e-01 5.000000e-01 4.250827e-02 9.790789e-05 9.790789e-05
2.350000e+01 5.000000e-01 5.000000e-01 4.041705e-02 9.368763e-05 9.368763e-05
2.450000e+01 5.000000e-01 5.000000e-01 3.856680e-02 9.072116e-05 9.072116e-05
2.550000e+01 5.000000e-01 5.000000e-01 3.692319e-02 8.966939e-05 8.966939e-05
2.650000e+01 5.000000e-01 5.000000e-01 3.517909e-02 8.602193e-05 8.602193e-05
2.750000e+01 5.000000e-01 5.000000e-01 3.392517e-02 8.363995e-05 8.363995e-05
2.850000e+01 5.000000e-01 5.000000e-01 3.255924e-02 8.174330e-05 8.174330e-05
2.950000e+01 5.000000e-01 5.000000e-01 3.150826e-02 8.106844e-05 8.106844e-05
3.050000e+01 5.000000e-01 5.000000e-01 3.007212e-02 7.969529e-05 7.969529e-05
3.150000e+01 5.000000e-01 5.000000e-01 2.933247e-02 7.838508e-05 7.838508e-05
3.250000e+01 5.000000e-01 5.000000e-01 2.820039e-02 7.726621e-05 7.726621e-05
3.350000e+01 5.000000e-01 5.000000e-01 2.717262e-02 7.591269e-05 7.591269e-05
3.450000e+01 5.000000e-01 5.000000e-01 2.654514e-02 7.435886e-05 7.435886e-05
3.550000e+01 5.000000e-01 5.000000e-01 2.566221e-02 7.239644e-05 7.239644e-05
3.650000e+01 5.000000e-01 5.000000e-01 2.497738e-02 7.165206e-05 7.165206e-05
3.750000e+01 5.000000e-01 5.000000e-01 2.438888e-02 7.073010e-05 7.073010e-05
3.850000e+01 5.000000e-01 5.000000e-01 2.370376e-02 6.928645e-05 6.928645e-05
3.950000e+01 5.000000e-01 5.000000e-01 2.304374e-02 6.825365e-05 6.825365e-05
4.050000e+01 5.000000e-01 5.000000e-01 2.248354e-02 6.834495e-05 6.834495e-05
4.150000e+01 5.000000e-01 5.000000e-01 2.193431e-02 6.677747e-05 6.677747e-05
4.250000e+01 5.000000e-01 5.000000e-01 2.144268e-02 6.711847e-05 6.711847e-05
4.350000e+01 5.000000e-01 5.000000e-01 2.100015e-02 6.557570e-05 6.557570e-05
4.450000e+01 5.000000e-01 5.000000e-01 2.050379e-02 6.532284e-05 6.532284e-05
4.550000e+01 5.000000e-01 5.000000e-01 2.002899e-02 6.384533e-05 6.384533e-05
4.650000e+01 5.000000e-01 5.000000e-01 1.962174e-02 6.302710e-05 6.302710e-05
4.750000e+01 5.000000e-01 5.000000e-01 1.932366e-02 6.224230e-05 6.224230e-05
4.850000e+01 5.000000e-01 5.000000e-01 1.887178e-02 6.127374e-05 6.127374e-05
4.950000e+01 5.000000e-01 5.000000e-01 1.859220e-02 6.065473e-05 6.065473e-05
5.050000e+01 5.000000e-01 5.000000e-01 1.820866e-02 6.053092e-05 6.053092e-05
5.150000e+01 5.000000e-01 5.000000e-01 1.792533e-02 5.989696e-05 5.989696e-05
5.250000e+01 5.000000e-01 5.000000e-01 1.770140e-02 5.949549e-05 5.949549e-05
5.350000e+01 5.000000e-01 5.000000e-01 1.744609e-02 5.838237e-05 5.838237e-05
5.450000e+01 5.000000e-01 5.000000e-01 1.702480e-02 5.849001e-05 5.849001e-05
5.550000e+01 5.000000e-01 5.000000e-01 1.686158e-02 5.795805e-05 5.795805e-05
5.650000e+01 5.000000e-01 5.000000e-01 1.666853e-02 5.717163e-05 5.717163e-05
5.750000e+01 5.000000e-01 5.000000e-01 1.642445e-02 5.698873e-05 5.698873e-05
5.850000e+01 5.000000e-01 5.000000e-01 1.624440e-02 5.619210e-05 5.619210e-05
5.950000e+01 5.000000e-01 5.000000e-01 1.605053e-02 5.588079e-05 5.588079e-05
6.050000e+01 5.000000e-01 5.000000e-01 1.579356e-02 5.601068e-05 5.601068e-05
6.150000e+01 5.000000e-01 5.000000e-01 1.564437e-02 5.528509e-05 5.528509e-05
6.250000e+01 5.000000e-01 5.000000e-01 1.546758e-02 5.528479e-05 5.528479e-05
6.350000e+01 5.000000e-01 5.000000e-01 1.535225e-02 5.593119e-05 5.593119e-05
6.450000e+01 5.000000e-01 5.000000e-01 1.512997e-02 5.498340e-05 5.498340e-05
