 0.500000 1.5012E+02 1.7105E-01
 1.500000 6.6381E-01 5.3905E-04
 2.500000 3.9544E-01 4.1676E-04
 3.500000 2.8284E-01 2.3637E-04
 4.500000 2.2029E-01 2.4678E-04
 5.500000 1.8040E-01 1.9382E-04
 6.500000 1.5315E-01 2.9374E-04
 7.500000 1.3327E-01 8.7233E-05
 8.500000 1.1719E-01 1.5579E-04
 9.500000 1.0566E-01 1.0613E-04
 10.500000 9.5603E-02 1.8499E-04
 11.500000 8.7158E-02 2.1693E-04
 12.500000 8.0377E-02 2.2350E-04
 13.500000 7.4935E-02 1.7762E-04
 14.500000 6.9762E-02 1.8122E-04
 15.500000 6.5267E-02 1.3157E-04
 16.500000 6.1551E-02 9.7250E-05
 17.500000 5.8358E-02 1.0282E-04
 18.500000 5.5209E-02 1.3627E-04
 19.500000 5.2528E-02 9.1250E-05
 20.500000 5.0006E-02 7.8245E-05
 21.500000 4.7987E-02 1.0341E-04
 22.500000 4.5971E-02 3.9390E-05
 23.500000 4.4123E-02 6.2804E-05
 24.500000 4.2651E-02 7.8853E-05
 25.500000 4.0912E-02 6.3338E-05
 26.500000 3.9569E-02 4.5404E-05
 27.500000 3.8246E-02 1.2507E-04
 28.500000 3.7184E-02 6.8009E-05
 29.500000 3.5972E-02 7.0871E-05
 30.500000 3.5010E-02 3.5870E-05
 31.500000 3.3974E-02 6.7103E-05
 32.500000 3.3280E-02 4.0725E-05
 33.500000 3.2232E-02 4.6070E-05
 34.500000 3.1549E-02 8.7181E-05
 35.500000 3.0812E-02 5.3746E-05
 36.500000 3.0099E-02 5.7913E-05
 37.500000 2.9486E-02 1.6421E-05
 38.500000 2.8887E-02 4.0733E-05
 39.500000 2.8243E-02 6.3085E-05
 40.500000 2.7794E-02 5.3549E-05
 41.500000 2.7262E-02 2.8936E-05
 42.500000 2.6754E-02 4.2127E-05
 43.500000 2.6372E-02 4.2381E-05
 44.500000 2.5925E-02 5.8566E-05
 45.500000 2.5499E-02 4.3232E-05
 46.500000 2.5158E-02 6.2456E-05
 47.500000 2.4787E-02 6.0105E-05
 48.500000 2.4437E-02 6.4833E-05
 49.500000 2.4175E-02 6.0178E-05
 50.500000 2.3767E-02 4.3309E-05
 51.500000 2.3654E-02 2.1472E-05
 52.500000 2.3263E-02 3.4020E-05
 53.500000 2.3070E-02 5.2424E-05
 54.500000 2.2787E-02 6.3088E-05
 55.500000 2.2645E-02 6.3955E-05
 56.500000 2.2406E-02 3.9913E-05
 57.500000 2.2146E-02 5.2222E-05
 58.500000 2.2040E-02 7.9039E-05
 59.500000 2.1820E-02 2.7717E-05
 60.500000 2.1672E-02 2.4639E-05
 61.500000 2.1589E-02 2.8616E-05
 62.500000 2.1347E-02 4.4430E-05
 63.500000 2.1289E-02 3.2995E-05
 64.500000 2.1181E-02 2.9194E-05
 65.500000 2.1054E-02 3.6860E-05
 66.500000 2.0911E-02 5.9463E-05
 67.500000 2.0900E-02 3.0775E-05
 68.500000 2.0777E-02 5.4225E-05
 69.500000 2.0725E-02 4.5850E-05
 70.500000 2.0613E-02 3.3562E-05
 71.500000 2.0665E-02 3.4343E-05
