55.500000 4.248476E-04 5.995133E-04 7.409260E-04 1.095310E-05
56.500000 4.208849E-04 5.938143E-04 6.568666E-04 1.014217E-05
57.500000 4.172979E-04 5.880256E-04 6.833897E-04 1.091132E-05
58.500000 4.138048E-04 5.823385E-04 5.899023E-04 1.067149E-05
59.500000 4.106309E-04 5.762745E-04 6.594058E-04 1.060271E-05
60.500000 4.076636E-04 5.722424E-04 6.881749E-04 1.005381E-05
61.500000 4.048653E-04 5.667961E-04 6.041284E-04 9.775245E-06
62.500000 4.022549E-04 5.619806E-04 6.493819E-04 1.024120E-05
63.500000 3.998886E-04 5.581578E-04 5.814091E-04 1.015548E-05
64.500000 3.977664E-04 5.563593E-04 5.844253E-04 1.018307E-05
65.500000 3.956818E-04 5.504445E-04 6.418425E-04 9.564590E-06
66.500000 3.937850E-04 5.483384E-04 5.912212E-04 1.035188E-05
67.500000 3.922074E-04 5.444930E-04 5.696515E-04 9.777004E-06
68.500000 3.907050E-04 5.419004E-04 5.557883E-04 1.031008E-05
69.500000 3.894092E-04 5.371548E-04 6.185891E-04 9.859270E-06
70.500000 3.883011E-04 5.367236E-04 6.022069E-04 9.711395E-06
71.500000 3.873058E-04 5.360511E-04 5.778534E-04 1.057825E-05
72.500000 3.865170E-04 5.338856E-04 5.472765E-04 1.009044E-05
73.500000 3.857658E-04 5.303269E-04 5.605799E-04 1.026722E-05
74.500000 3.852963E-04 5.320714E-04 5.780286E-04 1.000155E-05
75.500000 3.849958E-04 5.290591E-04 5.810419E-04 1.019129E-05
76.500000 3.848080E-04 5.287723E-04 5.300341E-04 9.712286E-06
77.500000 3.847704E-04 5.288715E-04 5.443430E-04 1.067299E-05
78.500000 3.848643E-04 5.271475E-04 5.463499E-04 1.016225E-05
79.500000 3.851648E-04 5.296434E-04 5.970609E-04 1.061431E-05
80.500000 3.855968E-04 5.274741E-04 5.780053E-04 9.544639E-06
81.500000 3.861038E-04 5.281826E-04 6.000397E-04 1.001755E-05
82.500000 3.869114E-04 5.295858E-04 5.855576E-04 1.015820E-05
83.500000 3.877565E-04 5.283053E-04 6.040045E-04 1.065915E-05
84.500000 3.888833E-04 5.305017E-04 5.484572E-04 9.658058E-06
85.500000 3.900853E-04 5.304819E-04 5.438793E-04 1.002794E-05
86.500000 3.914374E-04 5.330899E-04 5.643149E-04 9.764180E-06
87.500000 3.929586E-04 5.346400E-04 6.550235E-04 1.111112E-05
88.500000 3.946864E-04 5.350008E-04 6.214867E-04 1.008262E-05
89.500000 3.966208E-04 5.382958E-04 5.552286E-04 1.027403E-05
90.500000 3.985740E-04 5.403758E-04 5.248036E-04 1.139732E-05
91.500000 4.008651E-04 5.426095E-04 5.980402E-04 1.136128E-05
92.500000 4.031939E-04 5.465134E-04 5.444888E-04 1.171435E-05
93.500000 4.057668E-04 5.497198E-04 6.187854E-04 1.127745E-05
94.500000 4.085838E-04 5.517047E-04 6.311626E-04 1.044761E-05
95.500000 4.115511E-04 5.569318E-04 5.893678E-04 9.838872E-06
96.500000 4.147062E-04 5.596951E-04 6.359919E-04 1.026239E-05
97.500000 4.180679E-04 5.648119E-04 5.981435E-04 1.136559E-05
98.500000 4.216737E-04 5.673822E-04 6.167946E-04 1.164531E-05
99.500000 4.254861E-04 5.735601E-04 6.161669E-04 1.096812E-05
100.500000 4.295239E-04 5.799206E-04 7.191351E-04 1.042484E-05
101.500000 4.338245E-04 5.833865E-04 5.791066E-04 1.127102E-05
102.500000 4.383318E-04 5.896719E-04 6.690727E-04 1.044269E-05
103.500000 4.430269E-04 5.940170E-04 7.283229E-04 1.133082E-05
104.500000 4.480976E-04 6.004106E-04 5.891417E-04 1.168267E-05
105.500000 4.533748E-04 6.077741E-04 5.597179E-04 1.122957E-05
106.500000 4.589526E-04 6.165983E-04 6.157100E-04 1.179039E-05
107.500000 4.648871E-04 6.217646E-04 6.937020E-04 1.155257E-05
108.500000 4.710846E-04 6.325334E-04 7.169485E-04 1.252789E-05
109.500000 4.776765E-04 6.377941E-04 5.956579E-04 1.450360E-05
110.500000 4.844374E-04 6.482686E-04 7.027229E-04 1.327802E-05
111.500000 4.917617E-04 6.571333E-04 6.765158E-04 1.224512E-05
112.500000 4.994053E-04 6.679255E-04 7.890224E-04 1.158498E-05
113.500000 5.074245E-04 6.785759E-04 7.204855E-04 1.372841E-05
114.500000 5.158193E-04 6.880751E-04 7.148495E-04 1.228225E-05
115.500000 5.247023E-04 7.017417E-04 7.754033E-04 1.325559E-05
116.500000 5.340925E-04 7.119314E-04 7.336816E-04 1.354759E-05
117.500000 5.438958E-04 7.241018E-04 7.577644E-04 1.250381E-05
118.500000 5.543188E-04 7.383879E-04 8.049363E-04 1.328229E-05
119.500000 5.652302E-04 7.527847E-04 7.568820E-04 1.258752E-05
120.500000 5.767237E-04 7.669476E-04 8.691962E-04 1.345977E-05
121.500000 5.887807E-04 7.830205E-04 8.023013E-04 1.444241E-05
122.500000 6.016639E-04 7.996122E-04 8.830401E-04 1.566200E-05
123.500000 6.151294E-04 8.178172E-04 8.771596E-04 1.414669E-05
124.500000 6.293085E-04 8.361349E-04 9.327399E-04 1.498228E-05
125.500000 6.444830E-04 8.548037E-04 8.942121E-04 1.596236E-05
126.500000 6.603335E-04 8.812599E-04 8.871236E-04 1.624661E-05
127.500000 6.771607E-04 8.964450E-04 8.951798E-04 1.569180E-05
128.500000 6.950583E-04 9.208106E-04 1.027746E-03 1.627655E-05
129.500000 7.138573E-04 9.456508E-04 9.994627E-04 1.598471E-05
130.500000 7.338208E-04 9.709330E-04 9.871120E-04 1.546303E-05
131.500000 7.550989E-04 9.992397E-04 1.142437E-03 1.785039E-05
132.500000 7.775976E-04 1.029600E-03 1.164837E-03 1.681554E-05
133.500000 8.015425E-04 1.057859E-03 1.127781E-03 1.782334E-05
134.500000 8.270837E-04 1.092080E-03 1.154923E-03 1.689062E-05
135.500000 8.541648E-04 1.128538E-03 1.082325E-03 1.743093E-05
136.500000 8.831240E-04 1.163986E-03 1.359768E-03 1.819780E-05
137.500000 9.139425E-04 1.210063E-03 1.287575E-03 1.813162E-05
138.500000 9.470146E-04 1.246332E-03 1.368596E-03 1.828797E-05
139.500000 9.826032E-04 1.290500E-03 1.444331E-03 2.081954E-05
140.500000 1.020295E-03 1.339658E-03 1.447807E-03 2.046695E-05
141.500000 1.060955E-03 1.390778E-03 1.549010E-03 2.126761E-05
142.500000 1.104619E-03 1.447901E-03 1.591768E-03 2.053332E-05
143.500000 1.151626E-03 1.506736E-03 1.568228E-03 2.280447E-05
144.500000 1.202445E-03 1.574026E-03 1.835006E-03 2.104281E-05
145.500000 1.257378E-03 1.641389E-03 1.871283E-03 2.310441E-05
146.500000 1.316517E-03 1.716668E-03 1.719227E-03 2.308664E-05
147.500000 1.381027E-03 1.800310E-03 1.943909E-03 2.721041E-05
148.500000 1.451021E-03 1.884156E-03 1.993043E-03 2.429873E-05
149.500000 1.527213E-03 1.981113E-03 2.116242E-03 2.790089E-05
150.500000 1.610578E-03 2.080780E-03 2.196039E-03 2.983030E-05
151.500000 1.701719E-03 2.194912E-03 2.154194E-03 2.860125E-05
152.500000 1.801987E-03 2.315875E-03 2.478617E-03 3.081891E-05
153.500000 1.912021E-03 2.451892E-03 2.661340E-03 3.225508E-05
154.500000 2.033905E-03 2.596889E-03 2.677216E-03 3.453976E-05
155.500000 2.168935E-03 2.760775E-03 2.832188E-03 3.694632E-05
156.500000 2.319177E-03 2.945035E-03 3.180145E-03 3.757458E-05
157.500000 2.487073E-03 3.142546E-03 3.308044E-03 3.473098E-05
158.500000 2.675251E-03 3.363829E-03 3.698529E-03 3.767525E-05
159.500000 2.887469E-03 3.615482E-03 3.502942E-03 4.121648E-05
160.500000 3.128044E-03 3.891683E-03 4.015628E-03 4.238842E-05
161.500000 3.402236E-03 4.201237E-03 4.210371E-03 4.557600E-05
162.500000 3.716242E-03 4.557334E-03 4.521901E-03 4.960803E-05
163.500000 4.079265E-03 4.963644E-03 5.172700E-03 5.271700E-05
164.500000 4.501634E-03 5.419258E-03 5.461764E-03 5.603298E-05
165.500000 4.997621E-03 5.960200E-03 6.267071E-03 5.684790E-05
166.500000 5.586195E-03 6.585254E-03 6.707186E-03 6.235647E-05
167.500000 6.292146E-03 7.305987E-03 7.218520E-03 6.848751E-05
168.500000 7.150968E-03 8.165440E-03 7.853931E-03 6.785125E-05
169.500000 8.212054E-03 9.202878E-03 9.267472E-03 7.707688E-05
170.500000 9.547145E-03 1.046726E-02 9.088669E-03 8.973796E-05
171.500000 1.126761E-02 1.199514E-02 1.083152E-02 1.052128E-04
172.500000 1.354565E-02 1.392105E-02 1.267876E-02 1.149028E-04
173.500000 1.667351E-02 1.639310E-02 1.315232E-02 1.351091E-04
174.500000 2.117665E-02 1.958269E-02 1.621578E-02 1.524932E-04
175.500000 2.809343E-02 2.380506E-02 1.846452E-02 1.999767E-04
176.500000 3.979730E-02 2.953986E-02 2.011938E-02 2.436449E-04
177.500000 6.300973E-02 3.629341E-02 1.571039E-02 3.399551E-04
178.500000 1.266261E-01 3.357382E-02 -1.413917E-02 6.456345E-04
179.500000 3.306457E+00 -1.890608E+01 -1.572652E+01 6.846672E-02
