0.500000 1.122732E-01 2.237870E-03
1.500000 2.358333E-02 9.429930E-05
2.500000 1.337017E-02 8.925718E-05
3.500000 9.300171E-03 5.993275E-05
4.500000 7.101498E-03 4.376510E-05
5.500000 5.737513E-03 3.822680E-05
6.500000 4.797973E-03 3.259038E-05
7.500000 4.124201E-03 1.346194E-05
8.500000 3.604765E-03 2.486692E-05
9.500000 3.209404E-03 2.080677E-05
10.500000 2.885995E-03 1.968618E-05
11.500000 2.626725E-03 1.727559E-05
12.500000 2.406792E-03 1.701522E-05
13.500000 2.228278E-03 1.537424E-05
14.500000 2.061542E-03 1.456797E-05
15.500000 1.924492E-03 1.283006E-05
16.500000 1.801334E-03 1.265193E-05
17.500000 1.696959E-03 1.257526E-05
18.500000 1.601825E-03 1.168747E-05
19.500000 1.515986E-03 1.162728E-05
20.500000 1.442004E-03 1.016942E-05
21.500000 1.375644E-03 1.092319E-05
22.500000 1.312059E-03 1.025127E-05
23.500000 1.257217E-03 1.047208E-05
24.500000 1.205751E-03 9.532602E-06
25.500000 1.159082E-03 9.337868E-06
26.500000 1.116818E-03 9.308987E-06
27.500000 1.077166E-03 9.296127E-06
28.500000 1.040969E-03 8.826414E-06
29.500000 1.005640E-03 8.887983E-06
30.500000 9.754825E-04 8.518870E-06
31.500000 9.470842E-04 8.252969E-06
32.500000 9.203204E-04 8.475192E-06
33.500000 8.943775E-04 8.108928E-06
34.500000 8.716506E-04 6.737612E-06
35.500000 8.498898E-04 7.863521E-06
36.500000 8.268351E-04 7.824157E-06
37.500000 8.084638E-04 7.657730E-06
38.500000 7.879345E-04 7.685251E-06
39.500000 7.739367E-04 7.323759E-06
40.500000 7.562524E-04 7.241573E-06
41.500000 7.420515E-04 7.463322E-06
42.500000 7.262512E-04 7.756443E-06
43.500000 7.150541E-04 7.383365E-06
44.500000 7.007052E-04 7.001706E-06
45.500000 6.898112E-04 7.122167E-06
46.500000 6.774128E-04 7.037848E-06
47.500000 6.676504E-04 6.942667E-06
48.500000 6.563275E-04 6.792269E-06
49.500000 6.474184E-04 6.637538E-06
50.500000 6.366713E-04 6.920725E-06
51.500000 6.298067E-04 6.644587E-06
52.500000 6.200560E-04 6.930031E-06
53.500000 6.147743E-04 6.672385E-06
54.500000 6.066520E-04 6.600799E-06
55.500000 5.995133E-04 6.212505E-06
56.500000 5.938143E-04 6.613998E-06
57.500000 5.880256E-04 6.730747E-06
58.500000 5.823385E-04 6.676112E-06
59.500000 5.762745E-04 6.600156E-06
60.500000 5.722424E-04 6.488447E-06
61.500000 5.667961E-04 6.280291E-06
62.500000 5.619806E-04 6.452600E-06
63.500000 5.581578E-04 6.586469E-06
64.500000 5.563593E-04 6.598815E-06
65.500000 5.504445E-04 6.445420E-06
66.500000 5.483384E-04 6.531346E-06
67.500000 5.444930E-04 6.422832E-06
68.500000 5.419004E-04 6.518589E-06
69.500000 5.371548E-04 6.188293E-06
70.500000 5.367236E-04 6.417658E-06
71.500000 5.360511E-04 6.495918E-06
72.500000 5.338856E-04 6.256598E-06
73.500000 5.303269E-04 6.415953E-06
74.500000 5.320714E-04 6.433850E-06
75.500000 5.290591E-04 6.670659E-06
76.500000 5.287723E-04 6.566995E-06
77.500000 5.288715E-04 6.607979E-06
78.500000 5.271475E-04 6.770691E-06
