0.500000 6.587184E-02 2.245753E-03
1.500000 1.301718E-02 1.365246E-04
2.500000 7.618222E-03 7.556472E-05
3.500000 5.407407E-03 5.263500E-05
4.500000 4.196642E-03 3.922143E-05
5.500000 3.431346E-03 3.252330E-05
6.500000 2.903620E-03 2.720984E-05
7.500000 2.517685E-03 2.454382E-05
8.500000 2.223398E-03 2.138423E-05
9.500000 1.991461E-03 1.906020E-05
10.500000 1.803940E-03 1.772950E-05
11.500000 1.649604E-03 1.592092E-05
12.500000 1.520057E-03 1.480473E-05
13.500000 1.409911E-03 1.390671E-05
14.500000 1.315409E-03 1.338924E-05
15.500000 1.232907E-03 1.241160E-05
16.500000 1.160809E-03 1.154578E-05
17.500000 1.097219E-03 1.126929E-05
18.500000 1.040503E-03 1.066015E-05
19.500000 9.898336E-04 1.032643E-05
20.500000 9.442351E-04 9.984817E-06
21.500000 9.029560E-04 9.786672E-06
22.500000 8.655645E-04 9.346658E-06
23.500000 8.314970E-04 9.067285E-06
24.500000 8.003218E-04 8.745798E-06
25.500000 7.716818E-04 8.565313E-06
26.500000 7.453331E-04 8.329471E-06
27.500000 7.209939E-04 8.196220E-06
28.500000 6.985890E-04 8.282058E-06
29.500000 6.777429E-04 7.830014E-06
30.500000 6.583616E-04 7.729610E-06
31.500000 6.403513E-04 7.439746E-06
32.500000 6.235430E-04 7.457716E-06
33.500000 6.079178E-04 7.284750E-06
34.500000 5.931189E-04 6.967515E-06
35.500000 5.794281E-04 6.976746E-06
36.500000 5.665072E-04 6.995122E-06
37.500000 5.544127E-04 6.992426E-06
38.500000 5.430319E-04 6.792112E-06
39.500000 5.323835E-04 6.633543E-06
40.500000 5.222797E-04 6.459272E-06
41.500000 5.127956E-04 6.696288E-06
42.500000 5.038374E-04 6.746038E-06
43.500000 4.954614E-04 6.493020E-06
44.500000 4.874986E-04 6.416412E-06
45.500000 4.799677E-04 6.197349E-06
46.500000 4.729063E-04 6.308903E-06
47.500000 4.662393E-04 6.318978E-06
48.500000 4.599667E-04 6.229539E-06
49.500000 4.539946E-04 6.047769E-06
50.500000 4.483793E-04 6.148460E-06
51.500000 4.431020E-04 6.106834E-06
52.500000 4.381064E-04 6.068071E-06
53.500000 4.333926E-04 6.031357E-06
54.500000 4.289792E-04 6.070198E-06
55.500000 4.247912E-04 5.882864E-06
56.500000 4.209037E-04 5.851679E-06
57.500000 4.172791E-04 5.922876E-06
58.500000 4.138235E-04 5.828749E-06
59.500000 4.106309E-04 5.797762E-06
60.500000 4.076260E-04 5.869560E-06
61.500000 4.048466E-04 5.746724E-06
62.500000 4.022549E-04 5.882875E-06
63.500000 3.998886E-04 5.873114E-06
64.500000 3.977288E-04 5.870339E-06
65.500000 3.957006E-04 5.739986E-06
66.500000 3.938225E-04 5.979673E-06
67.500000 3.922074E-04 5.782579E-06
68.500000 3.907426E-04 5.852581E-06
69.500000 3.894280E-04 5.787525E-06
70.500000 3.883011E-04 5.763441E-06
71.500000 3.873246E-04 5.681897E-06
72.500000 3.864982E-04 5.816048E-06
73.500000 3.857846E-04 5.763689E-06
74.500000 3.853526E-04 5.787000E-06
75.500000 3.849770E-04 5.718003E-06
